beneficiary_age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
65,0.000764,0.000759,0.000776,0.000811,0.000857,0.000911,0.000975,0.00105,0.001136,0.00124,0.00135,0.001476,0.001606,0.001747,0.001894,0.002041,0.002169,0.002268,0.002351,0.00244,0.00255,0.002681,0.002852,0.00306,0.003307,0.003593,0.0039,0.004235,0.004597,0.004994,0.005424,0.005892,0.006404,0.006969,0.007594,0.008283,0.009049,0.009909,0.010869,0.011956,0.013182,0.01457,0.016146,0.017937,0.019969,0.022176,0.024558,0.027108,0.029817,0.032662,0.035594,0.038881,0.04256,0.046674,0.051261,0.05638,0.062086,0.068445,0.075539,0.083447,0.092275,0.102139,0.113165,0.125499,0.139299,0.154717,0.171934,0.191127,0.212498,0.23626,0.262652,0.29194,0.324401,0.360373,0.40019,0.444251,0.492988,0.54686,0.606377,0.672075,0.744478,0.824064,0.911275,1.006624,1.110517,1.223264,1.345275,1.476784,1.617878,1.768347,1.927956,2.096581,2.274554,2.462414,2.661105,2.87291,3.095491,3.328648,3.571795,3.823089,4.080836,4.342854,4.607392,4.872477,5.135341,5.393403,5.641485,5.872072,6.073532,6.220859,6.291619,6.34933,6.403588,6.474508,6.580902,6.761995,7.132515,7.96206,10.189159,20.754506
66,0.000725,0.000718,0.000733,0.000766,0.000809,0.000859,0.000921,0.000992,0.001073,0.001172,0.001277,0.001398,0.001522,0.001657,0.001797,0.001938,0.002058,0.002151,0.002226,0.002307,0.002407,0.002528,0.002686,0.00288,0.003111,0.003378,0.003666,0.003979,0.004317,0.004688,0.00509,0.005526,0.006004,0.006531,0.007115,0.00776,0.008476,0.009281,0.010182,0.011202,0.012354,0.013661,0.015146,0.016837,0.018757,0.020841,0.023089,0.02549,0.028039,0.030708,0.033446,0.036519,0.039959,0.043808,0.048102,0.052896,0.058244,0.064211,0.070875,0.078314,0.086634,0.095946,0.106378,0.118073,0.131188,0.145875,0.162314,0.180681,0.201179,0.224017,0.249436,0.2777,0.309082,0.343916,0.382535,0.425331,0.47273,0.525185,0.583197,0.647294,0.717991,0.795757,0.881027,0.974304,1.075988,1.18638,1.305885,1.43473,1.573001,1.720491,1.876968,2.042309,2.21684,2.401087,2.595978,2.803753,3.022116,3.250871,3.489442,3.736019,3.988939,4.24606,4.505662,4.765809,5.023783,5.27705,5.520529,5.746842,5.944571,6.08917,6.158614,6.215245,6.268482,6.338065,6.442455,6.620148,6.983755,7.797912,9.983891,20.354821
67,0.000687,0.000679,0.000692,0.000721,0.000762,0.000809,0.000867,0.000934,0.001012,0.001106,0.001206,0.001321,0.00144,0.001569,0.001703,0.001836,0.00195,0.002036,0.002105,0.002177,0.002269,0.002379,0.002526,0.002706,0.002921,0.003171,0.003439,0.003731,0.004046,0.004392,0.004766,0.005173,0.005617,0.006108,0.006652,0.007253,0.007921,0.008673,0.009516,0.010471,0.011552,0.01278,0.014177,0.015771,0.017583,0.019548,0.021666,0.023926,0.026319,0.028818,0.031372,0.034239,0.037449,0.041041,0.04505,0.049528,0.054528,0.060109,0.066351,0.073326,0.08114,0.089902,0.099736,0.110785,0.123204,0.137145,0.152785,0.170301,0.189894,0.211773,0.236177,0.263367,0.293615,0.327253,0.36461,0.406071,0.452056,0.503015,0.559437,0.621842,0.690737,0.766583,0.849806,0.9409,1.040257,1.148173,1.265043,1.39109,1.526397,1.67076,1.823952,1.985851,2.156775,2.337238,2.52815,2.731706,2.945656,3.169805,3.403589,3.645233,3.893107,4.145109,4.399551,4.654536,4.9074,5.155657,5.394326,5.616173,5.810005,5.951755,6.019822,6.075325,6.127494,6.195678,6.29797,6.472108,6.82849,7.626567,9.769597,19.937518
68,0.000649,0.00064,0.000651,0.000678,0.000715,0.00076,0.000814,0.000877,0.000951,0.001041,0.001136,0.001246,0.001359,0.001482,0.00161,0.001737,0.001844,0.001924,0.001986,0.002051,0.002135,0.002235,0.00237,0.002537,0.002738,0.002971,0.003221,0.003493,0.003785,0.004107,0.004454,0.004832,0.005244,0.0057,0.006205,0.006764,0.007386,0.008086,0.008872,0.009765,0.010776,0.011928,0.01324,0.014739,0.016447,0.018297,0.02029,0.022413,0.024657,0.026994,0.029371,0.03204,0.035028,0.038374,0.042108,0.046281,0.050941,0.056148,0.061975,0.068495,0.075809,0.084024,0.093261,0.103662,0.11538,0.128563,0.143389,0.160033,0.178694,0.199581,0.22293,0.249002,0.278067,0.310451,0.346481,0.386538,0.431036,0.480417,0.535163,0.595785,0.662782,0.736605,0.817673,0.90647,1.003381,1.108694,1.222797,1.345908,1.478107,1.619195,1.768946,1.927241,2.094389,2.270895,2.457646,2.656792,2.86613,3.085467,3.314252,3.550745,3.793349,4.040006,4.289064,4.538663,4.786193,5.029222,5.262873,5.480061,5.669829,5.808605,5.875237,5.929562,5.980616,6.047338,6.14744,6.317864,6.666703,7.448006,9.546244,19.502515
69,0.000612,0.000601,0.000611,0.000636,0.00067,0.000712,0.000763,0.000822,0.000892,0.000977,0.001067,0.001172,0.00128,0.001397,0.001518,0.001639,0.001741,0.001814,0.001871,0.001929,0.002004,0.002096,0.00222,0.002374,0.002561,0.002778,0.00301,0.003263,0.003534,0.003832,0.004154,0.004503,0.004885,0.005307,0.005775,0.006292,0.006869,0.00752,0.008251,0.009083,0.010028,0.011105,0.012335,0.013743,0.015349,0.017089,0.018961,0.020953,0.023054,0.025234,0.027443,0.029923,0.032699,0.035808,0.039278,0.043156,0.047489,0.052332,0.057756,0.06383,0.070653,0.078328,0.086974,0.096729,0.107742,0.120163,0.134164,0.149919,0.167627,0.187494,0.209755,0.234669,0.262502,0.293579,0.328222,0.366808,0.409745,0.457468,0.510452,0.569199,0.634198,0.705894,0.784696,0.87108,0.965422,1.068005,1.179207,1.299241,1.428185,1.565844,1.711996,1.866523,2.029725,2.202096,2.384503,2.579046,2.78357,2.997888,3.221459,3.45258,3.689692,3.930778,4.174223,4.418208,4.660182,4.897765,5.126188,5.338524,5.524058,5.659739,5.724874,5.777972,5.827862,5.893059,5.990876,6.157428,6.498406,7.262234,9.313835,19.049804
70,0.000576,0.000564,0.000572,0.000594,0.000626,0.000665,0.000712,0.000768,0.000834,0.000914,0.001,0.0011,0.001202,0.001314,0.001429,0.001544,0.00164,0.001708,0.001758,0.00181,0.001878,0.001961,0.002075,0.002217,0.00239,0.002592,0.002808,0.003042,0.003293,0.003569,0.003866,0.004188,0.00454,0.004929,0.005361,0.005839,0.006372,0.006975,0.007653,0.008426,0.009306,0.010312,0.011462,0.012782,0.01429,0.015923,0.01768,0.019545,0.021509,0.02354,0.025588,0.027887,0.030461,0.033343,0.03656,0.040155,0.044173,0.048665,0.053699,0.05934,0.065683,0.072829,0.080892,0.090007,0.10032,0.111976,0.125147,0.140004,0.156743,0.175569,0.196713,0.220433,0.246993,0.276713,0.309913,0.346964,0.38827,0.434257,0.485394,0.542175,0.605079,0.674543,0.750968,0.834822,0.926472,1.026194,1.13436,1.251175,1.376717,1.510792,1.653186,1.803779,1.962866,2.130924,2.308802,2.498548,2.698059,2.90715,3.125292,3.350824,3.582219,3.817509,4.055116,4.293263,4.529459,4.761379,4.984366,5.191659,5.372792,5.505255,5.568834,5.620655,5.669333,5.732943,5.82838,5.990901,6.323701,7.06936,9.072499,18.579628
71,0.000541,0.000528,0.000534,0.000554,0.000583,0.000619,0.000663,0.000716,0.000777,0.000853,0.000935,0.001029,0.001126,0.001232,0.001342,0.001451,0.001541,0.001604,0.001649,0.001695,0.001756,0.001831,0.001935,0.002066,0.002226,0.002414,0.002614,0.00283,0.003062,0.003316,0.00359,0.003886,0.004209,0.004568,0.004965,0.005405,0.005896,0.006452,0.007078,0.007795,0.008613,0.009549,0.010622,0.011857,0.01327,0.014801,0.016445,0.01819,0.020022,0.021911,0.023805,0.025932,0.028314,0.03098,0.033955,0.03728,0.040995,0.04515,0.049807,0.05503,0.060908,0.067537,0.075029,0.083514,0.093134,0.104031,0.116373,0.130327,0.146088,0.163856,0.183862,0.206359,0.231609,0.259929,0.291635,0.327092,0.366699,0.410876,0.460084,0.514808,0.57552,0.642648,0.716587,0.797792,0.886625,0.983357,1.088348,1.201801,1.32379,1.454127,1.5926,1.739094,1.893892,2.05746,2.230623,2.415378,2.609674,2.81333,3.02583,3.245552,3.471007,3.700277,3.931821,4.163906,4.394101,4.620142,4.837488,5.039545,5.216111,5.345235,5.407199,5.457693,5.505112,5.567071,5.660035,5.818366,6.142671,6.869471,8.82233,18.092152
72,0.000507,0.000493,0.000497,0.000515,0.000542,0.000574,0.000616,0.000664,0.000722,0.000794,0.000871,0.00096,0.001052,0.001153,0.001257,0.00136,0.001445,0.001502,0.001543,0.001583,0.001638,0.001705,0.0018,0.001921,0.002069,0.002243,0.002428,0.002627,0.002841,0.003075,0.003326,0.003598,0.003894,0.004222,0.004586,0.004989,0.00544,0.005951,0.006529,0.007191,0.007948,0.008817,0.009816,0.010968,0.01229,0.013722,0.015259,0.016887,0.018594,0.020347,0.022096,0.02406,0.026258,0.028719,0.031464,0.034531,0.037958,0.04179,0.046087,0.050907,0.056335,0.062465,0.069401,0.07727,0.086209,0.096357,0.107875,0.120929,0.135708,0.152411,0.171264,0.192517,0.21643,0.243314,0.27348,0.307292,0.345139,0.387438,0.43464,0.487223,0.54565,0.610341,0.681685,0.760127,0.846022,0.939634,1.041316,1.151266,1.269554,1.396,1.530395,1.672624,1.822965,1.981867,2.150133,2.329708,2.518592,2.71661,2.923259,3.136958,3.356258,3.579288,3.80455,4.030355,4.254337,4.474289,4.685793,4.882431,5.05427,5.179938,5.240228,5.289348,5.335461,5.395707,5.486105,5.640092,5.955595,6.662867,8.563698,17.588069
73,0.000474,0.000459,0.000461,0.000477,0.000502,0.000531,0.00057,0.000615,0.000669,0.000736,0.000809,0.000893,0.00098,0.001076,0.001175,0.001272,0.001351,0.001404,0.00144,0.001475,0.001524,0.001584,0.001671,0.001782,0.001918,0.002079,0.00225,0.002434,0.00263,0.002845,0.003075,0.003323,0.003593,0.003893,0.004225,0.004593,0.005005,0.005474,0.006004,0.006614,0.007312,0.008117,0.009044,0.010117,0.011351,0.012687,0.014121,0.015638,0.017225,0.018849,0.02046,0.022268,0.024293,0.026559,0.029086,0.031909,0.035062,0.038586,0.042539,0.046973,0.05197,0.057618,0.064017,0.071288,0.079562,0.088973,0.09968,0.111842,0.125644,0.141281,0.158974,0.17897,0.201524,0.226944,0.255536,0.287656,0.323691,0.364049,0.409175,0.459536,0.51559,0.577748,0.646392,0.721959,0.804795,0.895161,0.993401,1.099706,1.214149,1.336551,1.46671,1.604513,1.750228,1.904291,2.067481,2.241687,2.424966,2.617146,2.817738,3.025205,3.238136,3.454714,3.67348,3.892793,4.110351,4.324012,4.529479,4.720518,4.887474,5.00957,5.068132,5.115829,5.16059,5.219064,5.306805,5.456295,5.762695,6.449787,8.296889,17.067924
74,0.000442,0.000426,0.000427,0.000441,0.000463,0.00049,0.000525,0.000567,0.000617,0.000681,0.000749,0.000829,0.000911,0.001001,0.001094,0.001187,0.001261,0.001309,0.001341,0.001371,0.001414,0.001468,0.001547,0.001648,0.001774,0.001922,0.00208,0.002249,0.002429,0.002625,0.002836,0.003062,0.003308,0.00358,0.003883,0.004218,0.004593,0.00502,0.005505,0.006064,0.006706,0.007448,0.008307,0.009303,0.010452,0.011697,0.013032,0.014443,0.015915,0.017417,0.018896,0.020558,0.022419,0.024501,0.026821,0.029412,0.032305,0.035538,0.039163,0.043231,0.047816,0.053002,0.058884,0.065577,0.073206,0.081901,0.091812,0.103096,0.115932,0.130509,0.147044,0.165778,0.186962,0.210897,0.237887,0.268281,0.302458,0.340821,0.383807,0.431875,0.485473,0.545008,0.610852,0.683437,0.763099,0.850096,0.944762,1.047287,1.15774,1.275949,1.401717,1.534935,1.675859,1.824912,1.982849,2.151503,2.328987,2.515135,2.70947,2.9105,3.116857,3.326775,3.538838,3.751452,3.962384,4.169555,4.368799,4.554065,4.715987,4.834403,4.89118,4.93741,4.980775,5.037416,5.122411,5.267256,5.564262,6.230543,8.022281,16.532424
75,0.000411,0.000395,0.000394,0.000406,0.000426,0.00045,0.000483,0.000521,0.000568,0.000627,0.000691,0.000766,0.000843,0.000928,0.001017,0.001104,0.001173,0.001218,0.001245,0.001271,0.001309,0.001356,0.001428,0.00152,0.001636,0.001773,0.001918,0.002073,0.002238,0.002417,0.002609,0.002815,0.003038,0.003285,0.003558,0.003862,0.004202,0.00459,0.005031,0.005542,0.006131,0.006813,0.007606,0.008528,0.009595,0.010752,0.011992,0.013301,0.014664,0.01605,0.017406,0.01893,0.020635,0.022543,0.024669,0.027041,0.029689,0.032646,0.035962,0.039681,0.043875,0.04862,0.054008,0.060146,0.067154,0.075154,0.084292,0.094718,0.106604,0.120135,0.13552,0.152996,0.172808,0.195251,0.220621,0.249262,0.281548,0.317872,0.358664,0.404375,0.455445,0.512273,0.575227,0.644727,0.721106,0.804617,0.895586,0.994198,1.100522,1.214394,1.335621,1.464098,1.600071,1.74395,1.896463,2.059386,2.230893,2.410819,2.598704,2.793102,2.992686,3.195744,3.400905,3.606623,3.810736,4.01123,4.20407,4.383398,4.540143,4.654775,4.709716,4.754435,4.796359,4.85111,4.933274,5.07333,5.36066,6.00553,7.740355,15.98248
76,0.000381,0.000365,0.000363,0.000373,0.000391,0.000413,0.000442,0.000477,0.00052,0.000576,0.000635,0.000706,0.000778,0.000858,0.000942,0.001024,0.001089,0.001129,0.001153,0.001175,0.001208,0.00125,0.001314,0.001399,0.001505,0.001631,0.001763,0.001906,0.002057,0.00222,0.002395,0.002581,0.002783,0.003005,0.003252,0.003526,0.003833,0.004184,0.004584,0.005048,0.005586,0.006211,0.00694,0.007791,0.00878,0.009852,0.011002,0.012214,0.013473,0.014748,0.015988,0.017382,0.018941,0.020685,0.022628,0.024794,0.027211,0.029909,0.032932,0.036323,0.040146,0.044474,0.049391,0.054999,0.061412,0.068744,0.077135,0.086728,0.097688,0.110192,0.124446,0.140676,0.159122,0.180073,0.203817,0.230691,0.261061,0.295313,0.333869,0.37717,0.425649,0.479698,0.539678,0.606003,0.678998,0.758913,0.846066,0.94064,1.042704,1.152099,1.268642,1.392228,1.523097,1.661641,1.808566,1.965587,2.130938,2.304463,2.485712,2.673289,2.86591,3.061918,3.259987,3.458622,3.655732,3.849369,4.035636,4.20887,4.360303,4.471052,4.524108,4.567273,4.607715,4.66052,4.739768,4.874898,5.152283,5.775172,7.451624,15.419068
77,0.000353,0.000336,0.000333,0.000342,0.000357,0.000376,0.000403,0.000435,0.000475,0.000526,0.000582,0.000648,0.000716,0.000791,0.00087,0.000947,0.001008,0.001044,0.001065,0.001083,0.001111,0.001148,0.001206,0.001282,0.00138,0.001495,0.001617,0.001747,0.001885,0.002034,0.002192,0.00236,0.002542,0.002743,0.002965,0.00321,0.003486,0.003802,0.004163,0.004583,0.005072,0.005642,0.00631,0.007094,0.008007,0.008998,0.010061,0.011181,0.012342,0.013513,0.014643,0.015914,0.017336,0.018927,0.020697,0.02267,0.02487,0.027325,0.030074,0.033155,0.036629,0.040564,0.045035,0.050141,0.055986,0.062679,0.070353,0.079142,0.089204,0.10071,0.113856,0.128862,0.14596,0.165429,0.187551,0.212656,0.241099,0.273259,0.309548,0.3504,0.396238,0.447447,0.504383,0.567451,0.636972,0.713191,0.796421,0.886841,0.984521,1.08931,1.201032,1.319587,1.445204,1.578262,1.719441,1.870396,2.029425,2.196375,2.370812,2.55139,2.736868,2.925646,3.116444,3.307818,3.497752,3.684365,3.863899,4.030893,4.176888,4.283662,4.334787,4.376359,4.41528,4.466086,4.542337,4.672406,4.939592,5.539963,7.156684,14.843303
78,0.000326,0.000309,0.000305,0.000312,0.000325,0.000342,0.000366,0.000396,0.000432,0.000479,0.000531,0.000592,0.000656,0.000727,0.000801,0.000873,0.00093,0.000963,0.00098,0.000995,0.001019,0.001051,0.001103,0.001172,0.001261,0.001367,0.001478,0.001598,0.001723,0.001858,0.002001,0.002153,0.002316,0.002496,0.002695,0.002914,0.003161,0.003444,0.003768,0.004147,0.004589,0.005107,0.005717,0.006436,0.007278,0.008191,0.009171,0.010203,0.011271,0.012343,0.013371,0.014527,0.01582,0.017267,0.018876,0.020669,0.022666,0.024892,0.027384,0.030176,0.033324,0.036888,0.04094,0.045571,0.050879,0.056965,0.063954,0.071973,0.081172,0.091713,0.103783,0.117594,0.13337,0.151379,0.171897,0.195242,0.221761,0.251823,0.285831,0.324209,0.36737,0.415694,0.46953,0.529276,0.595246,0.667685,0.746896,0.833059,0.926245,1.026311,1.133089,1.246483,1.366714,1.494147,1.629435,1.774174,1.926725,2.086941,2.254406,2.427821,2.60599,2.787374,2.970737,3.154689,3.337288,3.516725,3.689382,3.850004,3.990448,4.093165,4.142317,4.18226,4.219623,4.26838,4.34156,4.466444,4.723193,5.300558,6.856333,14.256693
79,0.000301,0.000283,0.000279,0.000284,0.000295,0.00031,0.000332,0.000358,0.000391,0.000435,0.000483,0.00054,0.000599,0.000665,0.000734,0.000802,0.000855,0.000885,0.0009,0.000912,0.000932,0.000959,0.001005,0.001068,0.001149,0.001246,0.001348,0.001456,0.00157,0.001693,0.001822,0.001959,0.002105,0.002266,0.002443,0.002638,0.002858,0.00311,0.003399,0.003739,0.004137,0.004606,0.005161,0.005818,0.006591,0.007431,0.008332,0.00928,0.01026,0.01124,0.012171,0.01322,0.014393,0.015705,0.017163,0.018788,0.020596,0.02261,0.024863,0.027385,0.030227,0.033445,0.037105,0.04129,0.046092,0.051605,0.057945,0.065231,0.073606,0.08322,0.094253,0.106907,0.121396,0.137979,0.15692,0.178528,0.203139,0.231113,0.262841,0.298736,0.339203,0.384614,0.435313,0.491688,0.55405,0.62264,0.697757,0.779578,0.868176,0.963418,1.065144,1.173265,1.287992,1.409676,1.538946,1.677335,1.82327,1.976612,2.136959,2.303065,2.47378,2.647623,2.823407,2.999795,3.174921,3.347047,3.512702,3.666836,3.801632,3.90022,3.947363,3.985646,4.021419,4.068082,4.138123,4.257708,4.503807,5.057733,6.551512,13.66103
80,0.000276,0.000259,0.000254,0.000258,0.000267,0.00028,0.000299,0.000323,0.000353,0.000393,0.000437,0.00049,0.000545,0.000607,0.000672,0.000735,0.000784,0.000812,0.000824,0.000833,0.00085,0.000873,0.000914,0.00097,0.001043,0.001132,0.001225,0.001323,0.001427,0.001538,0.001655,0.001777,0.001908,0.002051,0.002209,0.002382,0.002576,0.0028,0.003057,0.00336,0.003717,0.00414,0.004642,0.00524,0.005948,0.006718,0.007544,0.008414,0.00931,0.010203,0.011045,0.011993,0.013054,0.01424,0.015559,0.017027,0.018659,0.020476,0.022507,0.024778,0.027337,0.030233,0.033528,0.037297,0.041625,0.0466,0.052328,0.058922,0.066514,0.075246,0.085287,0.096829,0.110075,0.125273,0.142678,0.162585,0.18532,0.21123,0.240696,0.274119,0.311893,0.354384,0.401927,0.454904,0.51362,0.578316,0.649281,0.726695,0.810633,0.900971,0.99756,1.100314,1.20944,1.325272,1.448415,1.58034,1.719543,1.86589,2.018997,2.17767,2.340806,2.506985,2.675067,2.843771,3.011307,3.176012,3.334558,3.48211,3.611175,3.705578,3.750681,3.787278,3.821433,3.865964,3.932806,4.046994,4.282258,4.812377,6.243293,13.058327
81,0.000253,0.000236,0.00023,0.000233,0.000241,0.000252,0.000269,0.00029,0.000317,0.000353,0.000394,0.000443,0.000494,0.000551,0.000612,0.000671,0.000717,0.000742,0.000752,0.000759,0.000772,0.000792,0.000828,0.000878,0.000944,0.001025,0.001109,0.001199,0.001292,0.001393,0.001498,0.001608,0.001725,0.001852,0.001991,0.002144,0.002315,0.002513,0.00274,0.00301,0.003328,0.003707,0.00416,0.004702,0.005348,0.006051,0.006808,0.007602,0.00842,0.009232,0.009991,0.010846,0.011802,0.012873,0.014062,0.015384,0.016854,0.018489,0.020314,0.022354,0.02465,0.027248,0.030204,0.033587,0.037474,0.041947,0.047104,0.053047,0.059901,0.067799,0.076897,0.087378,0.099434,0.1133,0.129219,0.147474,0.168379,0.192267,0.219506,0.250485,0.285589,0.325172,0.369564,0.419139,0.474197,0.534975,0.601759,0.674727,0.753957,0.839337,0.930728,1.02805,1.131501,1.241404,1.358338,1.483713,1.616094,1.755354,1.901128,2.052272,2.207735,2.366154,2.526442,2.68737,2.847228,3.004426,3.155786,3.296686,3.419962,3.510136,3.553179,3.58807,3.620585,3.662953,3.726548,3.835257,4.05954,4.565571,5.932993,12.451061
82,0.000232,0.000215,0.000209,0.000211,0.000217,0.000226,0.000241,0.000259,0.000283,0.000317,0.000353,0.000398,0.000446,0.000499,0.000555,0.000611,0.000653,0.000676,0.000684,0.000689,0.0007,0.000716,0.000747,0.000792,0.000852,0.000925,0.001001,0.001083,0.001167,0.001258,0.001353,0.001451,0.001555,0.001668,0.001791,0.001925,0.002076,0.002249,0.002449,0.002687,0.002969,0.003307,0.003714,0.004205,0.004792,0.005433,0.006122,0.006847,0.007592,0.008328,0.00901,0.009778,0.010639,0.011601,0.01267,0.013859,0.015179,0.016646,0.018282,0.020109,0.022163,0.024488,0.027131,0.030157,0.033637,0.037644,0.04227,0.047607,0.053772,0.060886,0.069096,0.078574,0.089499,0.102094,0.116589,0.133254,0.152388,0.174311,0.199378,0.227964,0.260441,0.297154,0.338427,0.384624,0.436038,0.492907,0.55551,0.624025,0.698533,0.778934,0.865099,0.956956,1.054696,1.158628,1.269307,1.388083,1.513589,1.645708,1.784092,1.927653,2.075386,2.225991,2.37843,2.531531,2.683662,2.833307,2.977437,3.111648,3.229106,3.315032,3.356003,3.389179,3.420043,3.460229,3.520544,3.623719,3.836923,4.3187,5.62232,11.842494
83,0.000212,0.000195,0.000189,0.00019,0.000195,0.000203,0.000215,0.000231,0.000253,0.000283,0.000316,0.000357,0.000401,0.00045,0.000503,0.000554,0.000594,0.000614,0.000621,0.000624,0.000632,0.000645,0.000672,0.000712,0.000766,0.000832,0.000901,0.000975,0.001051,0.001133,0.001218,0.001306,0.001398,0.001498,0.001607,0.001725,0.001856,0.002008,0.002183,0.002392,0.002641,0.002941,0.003305,0.003747,0.004279,0.004861,0.005488,0.006148,0.006824,0.00749,0.0081,0.008789,0.009561,0.010425,0.011384,0.012449,0.013632,0.014945,0.016408,0.018039,0.019873,0.021946,0.024303,0.027002,0.030107,0.033686,0.03782,0.042597,0.048121,0.054505,0.061886,0.070421,0.080281,0.091673,0.104815,0.119961,0.137397,0.157429,0.180394,0.206655,0.236571,0.270476,0.308685,0.351553,0.399369,0.452366,0.510819,0.574905,0.644709,0.720145,0.801093,0.887487,0.979514,1.077469,1.181883,1.294047,1.412666,1.537627,1.668606,1.804567,1.944554,2.087331,2.231908,2.377169,2.521561,2.663644,2.800538,2.928056,3.039695,3.121375,3.160275,3.191735,3.220944,3.258941,3.315961,3.413572,3.615653,4.07312,5.312936,11.235817
84,0.000193,0.000177,0.00017,0.00017,0.000174,0.000181,0.000191,0.000205,0.000224,0.000251,0.000281,0.000319,0.000359,0.000405,0.000453,0.000502,0.000538,0.000557,0.000562,0.000563,0.00057,0.00058,0.000603,0.000638,0.000687,0.000747,0.000809,0.000875,0.000944,0.001018,0.001094,0.001172,0.001254,0.001342,0.001438,0.001541,0.001656,0.001788,0.001941,0.002123,0.002342,0.002608,0.002931,0.003328,0.003809,0.004336,0.004905,0.005503,0.006116,0.006717,0.007262,0.007878,0.008569,0.009342,0.0102,0.011153,0.01221,0.013382,0.014687,0.01614,0.017772,0.019617,0.021713,0.024113,0.026876,0.030062,0.033746,0.038007,0.04294,0.048649,0.05526,0.062919,0.071782,0.082046,0.093912,0.107621,0.123443,0.141668,0.162619,0.186642,0.214081,0.245261,0.280487,0.320103,0.364392,0.413586,0.467951,0.527667,0.592822,0.66334,0.739115,0.820087,0.906437,0.998447,1.096628,1.202209,1.313965,1.431796,1.555396,1.683783,1.81605,1.951025,2.087766,2.225215,2.361897,2.496448,2.626136,2.746991,2.852839,2.930297,2.967136,2.996889,3.024451,3.060265,3.113993,3.20604,3.397004,3.830221,5.006537,10.634225
85,0.000175,0.00016,0.000153,0.000153,0.000156,0.000161,0.00017,0.000182,0.000199,0.000223,0.00025,0.000284,0.000321,0.000363,0.000408,0.000452,0.000486,0.000503,0.000507,0.000507,0.000512,0.00052,0.00054,0.000571,0.000614,0.000668,0.000724,0.000784,0.000845,0.000912,0.00098,0.00105,0.001123,0.001201,0.001285,0.001375,0.001474,0.001589,0.001721,0.00188,0.002072,0.002305,0.002592,0.002947,0.00338,0.003856,0.004371,0.004913,0.005467,0.006008,0.006494,0.007044,0.00766,0.00835,0.009115,0.009966,0.010909,0.011953,0.013115,0.014407,0.015856,0.017493,0.019353,0.021482,0.023934,0.026763,0.030037,0.033826,0.038219,0.043308,0.049209,0.056057,0.063997,0.07321,0.083884,0.096245,0.110546,0.127061,0.146098,0.167985,0.193052,0.221612,0.253958,0.290425,0.331289,0.376778,0.427152,0.482591,0.543187,0.608875,0.679561,0.755193,0.835945,0.922088,1.014109,1.113181,1.21815,1.328924,1.445218,1.566106,1.69073,1.817977,1.94696,2.076672,2.20572,2.332812,2.455367,2.569627,2.669749,2.743031,2.777834,2.805901,2.831835,2.865487,2.915949,3.002466,3.182384,3.591545,4.70502,10.041335
86,0.000159,0.000144,0.000138,0.000137,0.000139,0.000143,0.000151,0.000161,0.000175,0.000197,0.000221,0.000252,0.000285,0.000324,0.000365,0.000407,0.000439,0.000454,0.000457,0.000456,0.000459,0.000465,0.000482,0.000509,0.000547,0.000596,0.000646,0.0007,0.000755,0.000815,0.000876,0.000938,0.001003,0.001072,0.001145,0.001224,0.00131,0.00141,0.001524,0.001662,0.001828,0.002033,0.002287,0.002602,0.002992,0.00342,0.003885,0.004375,0.004875,0.005362,0.005794,0.006283,0.006831,0.007446,0.008128,0.008886,0.009725,0.010654,0.011686,0.012832,0.014117,0.015567,0.017213,0.019099,0.02127,0.023775,0.026677,0.030039,0.033939,0.038464,0.043716,0.049821,0.056911,0.065153,0.074723,0.085829,0.09871,0.113622,0.130855,0.150722,0.173538,0.1996,0.229193,0.262639,0.300206,0.342117,0.388629,0.439918,0.496082,0.557067,0.622788,0.693204,0.768479,0.848876,0.934859,1.027545,1.12585,1.229692,1.338807,1.452322,1.569429,1.689077,1.810427,1.932529,2.054066,2.173821,2.28936,2.397135,2.491627,2.560809,2.593612,2.620024,2.644361,2.675891,2.723137,2.804199,2.973213,3.358651,4.410309,9.460805
